Subcategory,Name,Address,Phone,Map,Description,Profile URL
ศูนย์ออกกำลังกาย,พัลซ สปอร์ตคลับ,สาขา 3 ร 8 ตำบลในเมือง อำเภอเมืองขอนแก่น จังหวัดขอนแก่น 40000,091-113-3833,No Map,"ฟิตเนส และสระว่ายน้ำ ขอนแก่น ศูนย์ออกกำลังกาย ขอนแก่น, ศูนย์ออกกำลังกายครบวงจร ขอนแก่น, สปอร์ตคลับ ขอนแก่น, สระว่ายน้ำ ขอนแก่น, ฟิตเนส ขอนแก่น, ศูนย์ฟิตเนส ขอนแก่น, Fitness, สปอร์ตคลับ, พร้อมเจ้าหน้าที่เชี่ยวชาญด้านการออกกำลังกายดูแลอย่างใกล้ชิด",https://www.yellowpages.co.th/profile/%E0%B8%9E%E0%B8%B1%E0%B8%A5%E0%B8%8B-%E0%B8%AA%E0%B8%9B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95%E0%B8%84%E0%B8%A5%E0%B8%B1%E0%B8%9A-91Swnyy2C
ศูนย์ออกกำลังกาย,พัลซ สปอร์ตคลับ,สาขา 2 ต้นตาล ตำบลในเมือง อำเภอเมืองขอนแก่น จังหวัดขอนแก่น 40000,094-264-000,No Map,"ฟิตเนส และสระว่ายน้ำ ขอนแก่น ศูนย์ออกกำลังกาย ขอนแก่น, ศูนย์ออกกำลังกายครบวงจร ขอนแก่น, สปอร์ตคลับ ขอนแก่น, สระว่ายน้ำ ขอนแก่น, ฟิตเนส ขอนแก่น, ศูนย์ฟิตเนส ขอนแก่น, Fitness, สปอร์ตคลับ, พร้อมเจ้าหน้าที่เชี่ยวชาญด้านการออกกำลังกายดูแลอย่างใกล้ชิด",https://www.yellowpages.co.th/profile/%E0%B8%9E%E0%B8%B1%E0%B8%A5%E0%B8%8B-%E0%B8%AA%E0%B8%9B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95%E0%B8%84%E0%B8%A5%E0%B8%B1%E0%B8%9A-91Swnyy2B
ศูนย์ออกกำลังกาย,พัลซ สปอร์ตคลับ,สาขา 1 แฟรี่ 56 ถนนคลองร่องเมือง ตำบลในเมือง อำเภอเมืองขอนแก่น จังหวัดขอนแก่น 40000,043-322-883,No Map,"ฟิตเนส และสระว่ายน้ำ ขอนแก่น ศูนย์ออกกำลังกาย ขอนแก่น, ศูนย์ออกกำลังกายครบวงจร ขอนแก่น, สปอร์ตคลับ ขอนแก่น, สระว่ายน้ำ ขอนแก่น, ฟิตเนส ขอนแก่น, ศูนย์ฟิตเนส ขอนแก่น, Fitness, สปอร์ตคลับ, พร้อมเจ้าหน้าที่เชี่ยวชาญด้านการออกกำลังกายดูแลอย่างใกล้ชิด",https://www.yellowpages.co.th/profile/%E0%B8%9E%E0%B8%B1%E0%B8%A5%E0%B8%8B-%E0%B8%AA%E0%B8%9B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95%E0%B8%84%E0%B8%A5%E0%B8%B1%E0%B8%9A-91Swnyy2A
ศูนย์ออกกำลังกาย,แท่น อี ที คลายเส้น,420/274 หมู่ 5  ตำบลเทพารักษ์ อำเภอเมืองสมุทรปราการ จังหวัดสมุทรปราการ 10270,081-445-9859,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B9%81%E0%B8%97%E0%B9%88%E0%B8%99-%E0%B8%AD%E0%B8%B5-%E0%B8%97%E0%B8%B5-%E0%B8%84%E0%B8%A5%E0%B8%B2%E0%B8%A2%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99-dUHTBFGsR
ศูนย์ออกกำลังกาย,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B8%AA%E0%B8%9B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%94-%E0%B9%84%E0%B8%9E%E0%B8%A8%E0%B8%B2%E0%B8%A5-2006-92OoTYMA0
ศูนย์ออกกำลังกาย,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/KN-Complex-nbsp-dUXGQnI9z
ศูนย์ออกกำลังกาย,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/CUBIC-dUXGFPA7T
ศูนย์ออกกำลังกาย,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/AKE-GYM-%E0%B8%9F%E0%B8%B4%E0%B8%95%E0%B9%80%E0%B8%99%E0%B8%AA-%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95-nbsp-dUXGWYxFC
สอนโยคะ,roots8 Yoga,46 ถนนถ.สีลม แขวงสีลม เขตบางรัก กรุงเทพมหานคร 10500,097-232-2678,"https://maps.google.com/maps/place?q=13.724150557867,100.53106565211",No Description,https://www.yellowpages.co.th/profile/roots8-Yoga-dUXHwxnFJ
สอนโยคะ,ณิชาโยคะ,21/3-5 หมู่ 7 ถนนกาญจนาภิเษก ตำบลบางม่วง อำเภอบางใหญ่ จังหวัดนนทบุรี 11140,02-924-9497,"https://maps.google.com/maps/place?q=13.66934,100.454865","ณิชาโยคะ (Nicha Yoga) เป็นโยคะสตูดิโอสมบูรณ์แบบที่สุดของนนทบุรี เรามีการสอน
โยคะในสไตส์ที่หลากหลาย เพื่อจะให้สมาชิกได้เลือกที่จะฝึก ในสไตส์ที่ตัวเองชอบ 
แต่จุดมุ่งหมายก็ยังคงเน้นการสร้างเสริมและฟื้นฟูสุขภาพของร่างกายและจิตใจ
บรรยากาศของณิชาโยคะเป็นบรรยากาศที่อบอุ่นและเป็นกันเอง เพราะเราอยากจะเห็น
ความเป็นชุมชนของชาวโยคะ",https://www.yellowpages.co.th/profile/%E0%B8%93%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0-927YpmQgH
สอนโยคะ,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/Bangkok-Yoga-dUXHsA5a6
สอนโยคะ,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/Bird-of-Yoga-nbsp-dUXHD8dbM
สอนโยคะ,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/Live-Yoga-Thailand-dUFQHBMHn
สอนโยคะ,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/Eclipse-Yoga-BKK-nbsp-dUXHBOrGz
สอนโยคะ,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0-%E0%B8%95%E0%B8%B6%E0%B8%81%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%8A%E0%B8%A5%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-93OumbWvZ
สอนโยคะ,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B8%AB%E0%B8%99%E0%B9%88%E0%B8%AD%E0%B8%A2%E0%B8%A8%E0%B8%B4%E0%B8%A0%E0%B8%B1%E0%B8%95-%E0%B9%82%E0%B8%A2%E0%B8%84%E0%B8%B0-nbsp-dUXHxR9aW
สอนโยคะ,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/I-can-fly-Aerial-Studio-nbsp-dUXHFLKcc
สอนโยคะ,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/Origin-Pilates-nbsp-dUXHtTQFj
