Subcategory,Name,Address,Phone,Map,Description,Profile URL
ผู้รับเหมาสร้างสระว่ายน้ำ,มิสเตอร์พูล ปากช่อง,176/49-50 ถนนมิตรภาพ ตำบลปากช่อง อำเภอปากช่อง จังหวัดนครราชสีมา 30130,044-756-883,"https://maps.google.com/maps/place?q=14.6592756,101.3839995",No Description,https://www.yellowpages.co.th/profile/%E0%B8%A1%E0%B8%B4%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%9E%E0%B8%B9%E0%B8%A5-%E0%B8%9B%E0%B8%B2%E0%B8%81%E0%B8%8A%E0%B9%88%E0%B8%AD%E0%B8%87-dULqjgzEj
ลานสเกต,ซับ-ซีโร่ ไอซ์สเก็ต คลับ,37/139  เอสพลานาดซีนีเพล็กซ์ ถนนรัตนาธิเบศร์ ตำบลบางกระสอ อำเภอเมืองนนทบุรี จังหวัดนนทบุรี 11000,02-591-2925,No Map,ลานสเก็ตน้ำแข็ง,https://www.yellowpages.co.th/profile/%E0%B8%8B%E0%B8%B1%E0%B8%9A-%E0%B8%8B%E0%B8%B5%E0%B9%82%E0%B8%A3%E0%B9%88-%E0%B9%84%E0%B8%AD%E0%B8%8B%E0%B9%8C%E0%B8%AA%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%95-%E0%B8%84%E0%B8%A5%E0%B8%B1%E0%B8%9A-92mn5Tdwd
ลานสเกต,บริษัท ลาดพร้าว สปอร์ต พลาซ่า จำกัด,2539  อิมพีเรียลลาดพร้าว ถนนลาดพร้าว แขวงวังทองหลาง เขตวังทองหลาง กรุงเทพมหานคร 10310,02-934-9251-3,No Map,ลานสเก็ตน้ำแข็ง,https://www.yellowpages.co.th/profile/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97-%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%A7-%E0%B8%AA%E0%B8%9B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95-%E0%B8%9E%E0%B8%A5%E0%B8%B2%E0%B8%8B%E0%B9%88%E0%B8%B2-%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94-4Vl9nOGmY
ลานสเกต,ซับ-ซีโร่ ไอซ์สเก็ต คลับ,99  ศูนย์การค้าเอสพลานาต ถนนรัชดาภิเษก แขวงดินแดง เขตดินแดง กรุงเทพมหานคร 10400,02-354-2134,No Map,ลานสเก็ตน้ำแข็ง,https://www.yellowpages.co.th/profile/%E0%B8%8B%E0%B8%B1%E0%B8%9A-%E0%B8%8B%E0%B8%B5%E0%B9%82%E0%B8%A3%E0%B9%88-%E0%B9%84%E0%B8%AD%E0%B8%8B%E0%B9%8C%E0%B8%AA%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%95-%E0%B8%84%E0%B8%A5%E0%B8%B1%E0%B8%9A-92mn5Tdwc
ลานสเกต,บริษัท เมจิกไอซ์สเก็ตติ้ง จำกัด,999/1 ถนนสุขุมวิท ตำบลสำโรงเหนือ อำเภอเมืองสมุทรปราการ จังหวัดสมุทรปราการ 10270,02-380-4230-2,No Map,ลานสเก็ตให้เช่า เพื่อเล่นสเก็ต,https://www.yellowpages.co.th/profile/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97-%E0%B9%80%E0%B8%A1%E0%B8%88%E0%B8%B4%E0%B8%81%E0%B9%84%E0%B8%AD%E0%B8%8B%E0%B9%8C%E0%B8%AA%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%95%E0%B8%95%E0%B8%B4%E0%B9%89%E0%B8%87-%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94-92nJ5RSnd
ศูนย์ออกกำลังกาย,ฟิตเนสรามคำแหง ราคาถูก - Snap Gym,Unknown,065-909-7949,#,No Description,https://www.snapgym39.com
ศูนย์ออกกำลังกาย,ฟิตเนสกรุงเทพ - เอส เจ ยิม,Unknown,092-978-3223,#,No Description,https://www.ฟิตเนสใกล้ฉัน.com
ศูนย์ออกกำลังกาย,พัลซ สปอร์ตคลับ,สาขา 3 ร 8 ตำบลในเมือง อำเภอเมืองขอนแก่น จังหวัดขอนแก่น 40000,091-113-3833,No Map,"ฟิตเนส และสระว่ายน้ำ ขอนแก่น ศูนย์ออกกำลังกาย ขอนแก่น, ศูนย์ออกกำลังกายครบวงจร ขอนแก่น, สปอร์ตคลับ ขอนแก่น, สระว่ายน้ำ ขอนแก่น, ฟิตเนส ขอนแก่น, ศูนย์ฟิตเนส ขอนแก่น, Fitness, สปอร์ตคลับ, พร้อมเจ้าหน้าที่เชี่ยวชาญด้านการออกกำลังกายดูแลอย่างใกล้ชิด",https://www.yellowpages.co.th/profile/%E0%B8%9E%E0%B8%B1%E0%B8%A5%E0%B8%8B-%E0%B8%AA%E0%B8%9B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95%E0%B8%84%E0%B8%A5%E0%B8%B1%E0%B8%9A-91Swnyy2C
ศูนย์ออกกำลังกาย,พัลซ สปอร์ตคลับ,สาขา 2 ต้นตาล ตำบลในเมือง อำเภอเมืองขอนแก่น จังหวัดขอนแก่น 40000,094-264-000,No Map,"ฟิตเนส และสระว่ายน้ำ ขอนแก่น ศูนย์ออกกำลังกาย ขอนแก่น, ศูนย์ออกกำลังกายครบวงจร ขอนแก่น, สปอร์ตคลับ ขอนแก่น, สระว่ายน้ำ ขอนแก่น, ฟิตเนส ขอนแก่น, ศูนย์ฟิตเนส ขอนแก่น, Fitness, สปอร์ตคลับ, พร้อมเจ้าหน้าที่เชี่ยวชาญด้านการออกกำลังกายดูแลอย่างใกล้ชิด",https://www.yellowpages.co.th/profile/%E0%B8%9E%E0%B8%B1%E0%B8%A5%E0%B8%8B-%E0%B8%AA%E0%B8%9B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95%E0%B8%84%E0%B8%A5%E0%B8%B1%E0%B8%9A-91Swnyy2B
ศูนย์ออกกำลังกาย,พัลซ สปอร์ตคลับ,สาขา 1 แฟรี่ 56 ถนนคลองร่องเมือง ตำบลในเมือง อำเภอเมืองขอนแก่น จังหวัดขอนแก่น 40000,043-322-883,No Map,"ฟิตเนส และสระว่ายน้ำ ขอนแก่น ศูนย์ออกกำลังกาย ขอนแก่น, ศูนย์ออกกำลังกายครบวงจร ขอนแก่น, สปอร์ตคลับ ขอนแก่น, สระว่ายน้ำ ขอนแก่น, ฟิตเนส ขอนแก่น, ศูนย์ฟิตเนส ขอนแก่น, Fitness, สปอร์ตคลับ, พร้อมเจ้าหน้าที่เชี่ยวชาญด้านการออกกำลังกายดูแลอย่างใกล้ชิด",https://www.yellowpages.co.th/profile/%E0%B8%9E%E0%B8%B1%E0%B8%A5%E0%B8%8B-%E0%B8%AA%E0%B8%9B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95%E0%B8%84%E0%B8%A5%E0%B8%B1%E0%B8%9A-91Swnyy2A
ศูนย์ออกกำลังกาย,แท่น อี ที คลายเส้น,420/274 หมู่ 5  ตำบลเทพารักษ์ อำเภอเมืองสมุทรปราการ จังหวัดสมุทรปราการ 10270,081-445-9859,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B9%81%E0%B8%97%E0%B9%88%E0%B8%99-%E0%B8%AD%E0%B8%B5-%E0%B8%97%E0%B8%B5-%E0%B8%84%E0%B8%A5%E0%B8%B2%E0%B8%A2%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99-dUHTBFGsR
ศูนย์ออกกำลังกาย,สปอร์ด ไพศาล 2006,73/2 ถนนเทศบาล 1 ตำบลในเมือง อำเภอเมืองกำแพงเพชร จังหวัดกำแพงเพชร 62000,055-722-626-7,"https://maps.google.com/maps/place?q=16.46596,99.53476","""สปอร์ดไพศาล"" ฟิตเนสคลับและจำหน่ายอุปกรณ์กีฬา และชุดกีฬา เพื่อลูกค้ามาโดยตลอด สปอร์ดไพศาลมีอุดมการณ์ที่ต้องการให้ทุกคน มีสุขภาพที่ดี และพบกับบรรยากาศการออกกำลังกายท่ามกลางธรรมชาติ และล้อมไปด้วยเพื่อนๆ ที่รักสุขภาพ ห้องออกกำลังกายด้วยอุปกรณ์ที่ทันสมัย ห้องเปลี่ยนเครื่องแต่งกายและอาบน้ำ การจัดโปรแกรมการออกกำลังกาย",https://www.yellowpages.co.th/profile/%E0%B8%AA%E0%B8%9B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%94-%E0%B9%84%E0%B8%9E%E0%B8%A8%E0%B8%B2%E0%B8%A5-2006-92OoTYMA0
ศูนย์ออกกำลังกาย,KN Complex,164-165 ตำบลบางคูเวียง อำเภอบางกรวย จังหวัดนนทบุรี 11130,02-408-8283,"https://maps.google.com/maps/place?q=13.811666761364,100.41439367121",No Description,https://www.yellowpages.co.th/profile/KN-Complex-nbsp-dUXGQnI9z
ศูนย์ออกกำลังกาย,CUBIC,973 อาคารเพรชสิเด้นท์ ทาวเวอร์ ชั้น G ถนน เพลินจิต แขวงลุมพินี เขตปทุมวัน กรุงเทพมหานคร 10330,091-724-1972,"https://maps.google.com/maps/place?q=13.746729247548,100.54113098884",บริการเทรนเนอร์ฟิตเนสแบบส่วนตัว,https://www.yellowpages.co.th/profile/CUBIC-dUXGFPA7T
ศูนย์ออกกำลังกาย,AKE GYM ฟิตเนส รังสิต,512/699-700 หมู่ 2 หมู่บ้านรัตนโกสินทร์ 200 ปี ซอยรังสิตปทุมธานีแยก14 ถนนรังสิต-ปทุมธานี ตำบลประชาธิปัตย์ อำเภอธัญบุรี จังหวัดปทุมธานี 12130,081-931-5599,"https://maps.google.com/maps/place?q=13.989321654143,100.60372974233",ศูนย์ออกกำลังกาย / ฟิตเนส / การดูแลสุขภาพ / คอร์สเทรนเนอร์แบบ 1-1,https://www.yellowpages.co.th/profile/AKE-GYM-%E0%B8%9F%E0%B8%B4%E0%B8%95%E0%B9%80%E0%B8%99%E0%B8%AA-%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95-nbsp-dUXGWYxFC
ศูนย์ออกกำลังกาย,AriFit,8 ซอย อารีย์ 3 แขวงพญาไท เขตพญาไท กรุงเทพมหานคร 10400,081-751-1104,"https://maps.google.com/maps/place?q=13.781228732138,100.5423271187","Personal Training, Functional Fitness, and Nutrition Consult. Since 2014.",https://www.yellowpages.co.th/profile/AriFit-nbsp-dUXHnlRJO
ศูนย์ออกกำลังกาย,ดีฟิตเนส เชียงใหม่,288/1-3 สตาร์อเวนิว3 ถนนมหิดล ตำบลช้างคลาน อำเภอเมืองเชียงใหม่ จังหวัดเชียงใหม่ 50100,093-942-6359,"https://maps.google.com/maps/place?q=18.761644289874,99.002215113875",หุ่นดีสร้างได้ที่ D Fitness Chiangmai,https://www.yellowpages.co.th/profile/%E0%B8%94%E0%B8%B5%E0%B8%9F%E0%B8%B4%E0%B8%95%E0%B9%80%E0%B8%99%E0%B8%AA-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-dUXH7wFHi
ศูนย์ออกกำลังกาย,ASIA Fitness Thailand,136/32 หมู่ที่ 2 ตำบลบ้านกลาง อำเภอเมืองปทุมธานี จังหวัดปทุมธานี 12000,02-020-8286,"https://maps.google.com/maps/place?q=14.003831727733,100.56037686853",No Description,https://www.yellowpages.co.th/profile/ASIA-Fitness-Thailand-nbsp-dUXGYijaP
ศูนย์ออกกำลังกาย,Powerzonegym,163 ซอยแม่เนี้ยว แยก 3 แขวงรัชดาภิเษก เขตดินแดง กรุงเทพมหานคร 10400,063-218-3944,"https://maps.google.com/maps/place?q=13.774001581269,100.55720355711",สถานที่ ฝึกซ้อม นักกีฬาเพาะกาย ออกกำลังกาย,https://www.yellowpages.co.th/profile/Powerzonegym-dUXHaacHI
ศูนย์ออกกำลังกาย,LIVE Fitness,52/3-4 ถนนมังกร แขวงป้อมปราบ เขตป้อมปราบศัตรูพ่าย กรุงเทพมหานคร 10100,064-950-593,"https://maps.google.com/maps/place?q=13.744343013141,100.5146561105",ฟิตเนส เยาวราช-วงเวียน22,https://www.yellowpages.co.th/profile/LIVE-Fitness-dUXHbtYcV
ศูนย์ออกกำลังกาย,The Best Gym,กระทรวงสาธารณสุขนนทบุรี ตำบลบางเขน อำเภอเมืองนนทบุรี จังหวัดนนทบุรี 11000,063-826-4564,"https://maps.google.com/maps/place?q=13.84970539766,100.53226492884",ฟิตเนสราคาประหยัด เครื่องออกกำลังกายคุณภาพสูง มีเทรนเนอร์แนะนำและสอนเบื้องต้นฟรี,https://www.yellowpages.co.th/profile/The-Best-Gym-dUXGMqpDW
ศูนย์ออกกำลังกาย,SafeHouse GYM,99/42 ถนนถ. บางกรวย - ไทรน้อย ตำบลต.บางสีทอง อำเภอบางกรวย จังหวัดนนทบุรี 11130,065-626-6396,"https://maps.google.com/maps/place?q=13.820811524436,100.47993231583",ฟิตเนสที่มีราคาให้เลือกตาม Lifestyle ของคุณเอง ไม่มีสัญญาผูกมัด ไม่มีค่าแรกเข้า,https://www.yellowpages.co.th/profile/SafeHouse-GYM-dUXGL6E8J
ศูนย์ออกกำลังกาย,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88-%E0%B8%9F%E0%B8%B4%E0%B8%95%E0%B9%80%E0%B8%99%E0%B8%AA-dUXGRHtEM
ศูนย์ออกกำลังกาย,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/44-FOCUS-GYM-nbsp-dUXHkIkJo
ศูนย์ออกกำลังกาย,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/MOM-GYM-dUXH4T8GS
สถานที่เล่นโบว์ลิ่ง,บูลโอ ริธึ่ม แอนด์ โบวล์,1839 ถนนพหลโยธิน แขวงลาดยาว เขตจตุจักร กรุงเทพมหานคร 10900,02-511-5551,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B8%9A%E0%B8%B9%E0%B8%A5%E0%B9%82%E0%B8%AD-%E0%B8%A3%E0%B8%B4%E0%B8%98%E0%B8%B6%E0%B9%88%E0%B8%A1-%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C-%E0%B9%82%E0%B8%9A%E0%B8%A7%E0%B8%A5%E0%B9%8C-93cbkrseQ
สถานที่เล่นโบว์ลิ่ง,บริษัท เมเจอร์ โบว์ล กรุ๊ป จำกัด,554 ถนนบรมราชชนนี แขวงบางบำหรุ เขตบางพลัด กรุงเทพมหานคร 10700,02-433-3705,No Map,สถานที่เช่าเล่นโบว์ลลิ่ง,https://www.yellowpages.co.th/profile/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97-%E0%B9%80%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%AD%E0%B8%A3%E0%B9%8C-%E0%B9%82%E0%B8%9A%E0%B8%A7%E0%B9%8C%E0%B8%A5-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B-%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94-91zjeJGTW
สถานที่เล่นโบว์ลิ่ง,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97-%E0%B9%80%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%AD%E0%B8%A3%E0%B9%8C-%E0%B9%82%E0%B8%9A%E0%B8%A7%E0%B9%8C%E0%B8%A5-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B-%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94-91zjeJGTU
สถานที่เล่นโบว์ลิ่ง,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B8%9A%E0%B8%A5%E0%B8%B9%E0%B9%82%E0%B8%AD%E0%B9%89-%E0%B8%A3%E0%B8%B4%E0%B8%97%E0%B8%B6%E0%B8%A1-%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B9%82%E0%B8%AD%E0%B9%80%E0%B8%81%E0%B8%B0-%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C-%E0%B9%82%E0%B8%9A%E0%B8%A7%E0%B9%8C%E0%B8%A5-93lQSp6yO
สถานที่เล่นโบว์ลิ่ง,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97-%E0%B9%80%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%AD%E0%B8%A3%E0%B9%8C-%E0%B9%82%E0%B8%9A%E0%B8%A7%E0%B9%8C%E0%B8%A5-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B-%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94-91zjeJGTX
สถานที่เล่นโบว์ลิ่ง,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97-%E0%B9%80%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%AD%E0%B8%A3%E0%B9%8C-%E0%B9%82%E0%B8%9A%E0%B8%A7%E0%B9%8C%E0%B8%A5-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B-%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94-91zjeJGTY
สถานที่เล่นโบว์ลิ่ง,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97-%E0%B9%80%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%AD%E0%B8%A3%E0%B9%8C-%E0%B9%82%E0%B8%9A%E0%B8%A7%E0%B9%8C%E0%B8%A5-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B-%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94-91zjeJGTZ
สถานที่เล่นโบว์ลิ่ง,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B9%80%E0%B8%AD%E0%B8%AA%E0%B9%80%E0%B8%AD%E0%B8%9F-%E0%B8%AA%E0%B9%84%E0%B8%95%E0%B8%A3%E0%B8%84%E0%B9%8C-%E0%B9%82%E0%B8%9A%E0%B8%A7%E0%B9%8C%E0%B8%A5-91OeO5DyB
สถานที่เล่นโบว์ลิ่ง,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97-%E0%B8%A1%E0%B8%B4%E0%B8%95%E0%B8%95%E0%B9%8C%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C-%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94-3x6XQkivJ
สถานที่เล่นโบว์ลิ่ง,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97-%E0%B9%80%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%AD%E0%B8%A3%E0%B9%8C-%E0%B9%82%E0%B8%9A%E0%B8%A7%E0%B9%8C%E0%B8%A5-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B-%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94-91zjeJGTV
สนามเทนนิส,ซัน เทนนิส คอร์ท,ถนนสุขุมวิท 40 แขวงพระโขนง เขตคลองเตย กรุงเทพมหานคร 10110,081-875-9285,"https://maps.google.com/maps/place?q=13.72092,100.58043","สอนเทนนิส, ให้เช่าสนามเทนนิส, ครูฝึกเทนนิส",https://www.yellowpages.co.th/profile/%E0%B8%8B%E0%B8%B1%E0%B8%99-%E0%B9%80%E0%B8%97%E0%B8%99%E0%B8%99%E0%B8%B4%E0%B8%AA-%E0%B8%84%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97-92JGC4mrv
สนามเทนนิส,บางนา สนามเทนนิส-สระว่ายน้ำ,57/455 ซอยวิทยาลัยพาณิชยการบางนา ถนนบางนา-ตราด แขวงบางนา เขตบางนา กรุงเทพมหานคร 10260,02-393-8276-7,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2-%E0%B8%AA%E0%B8%99%E0%B8%B2%E0%B8%A1%E0%B9%80%E0%B8%97%E0%B8%99%E0%B8%99%E0%B8%B4%E0%B8%AA-%E0%B8%AA%E0%B8%A3%E0%B8%B0%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B8%99%E0%B9%89%E0%B8%B3-p7hVOhhA
สนามเทนนิส,ห้างหุ้นส่วนจำกัด ธนวัฒน์สปอร์ตคลับ,16/79 ซอย 6 ถนนพระราม 2 แขวงจอมทอง เขตจอมทอง กรุงเทพมหานคร 10150,02-468-1316,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%AB%E0%B8%B8%E0%B9%89%E0%B8%99%E0%B8%AA%E0%B9%88%E0%B8%A7%E0%B8%99%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94-%E0%B8%98%E0%B8%99%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B9%8C%E0%B8%AA%E0%B8%9B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95%E0%B8%84%E0%B8%A5%E0%B8%B1%E0%B8%9A-8VsEDRWX8
สนามเทนนิส,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%AA%E0%B8%A3%E0%B9%8C-%E0%B9%80%E0%B8%97%E0%B8%99%E0%B8%99%E0%B8%B4%E0%B8%AA-%E0%B9%81%E0%B8%84%E0%B8%A1%E0%B8%9B%E0%B9%8C-931g3wZ9y
สนามเทนนิส,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B9%80%E0%B8%AD%E0%B8%AA-%E0%B8%84%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%94-93f0mUca7
สนามเทนนิส,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%AB%E0%B8%B8%E0%B9%89%E0%B8%99%E0%B8%AA%E0%B9%88%E0%B8%A7%E0%B8%99%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94-%E0%B8%99%E0%B8%B2%E0%B8%82%E0%B8%A7%E0%B8%B1%E0%B8%8D-8RFBz29tP
สนามเทนนิส,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%95%E0%B8%B4%E0%B8%AA%E0%B8%B8%E0%B8%82-%E0%B8%AA%E0%B8%99%E0%B8%B2%E0%B8%A1%E0%B9%80%E0%B8%97%E0%B8%99%E0%B8%99%E0%B8%B4%E0%B8%AA-93gJ5n8D4
สนามเทนนิส,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97-%E0%B8%93-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2-%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94-8WOOW9p6P
สนามเทนนิส,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97-%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%AD%E0%B8%A3%E0%B8%B4-%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94-147FOORwU
สนามเทนนิส,No Name,Unknown,No Phone,No Map,No Description,https://www.yellowpages.co.th/profile/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97-%E0%B9%81%E0%B8%AD%E0%B9%87%E0%B8%84%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-%E0%B8%AA%E0%B8%9B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B8%B1%E0%B8%84%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-%E0%B9%80%E0%B8%88-%E0%B8%AD%E0%B8%B5-%E0%B8%8B%E0%B8%B5-%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94-4gXSEKOgf
กระบี่,โรงงาน กระบี่ อา วี แอนด์ ซันส์,20/39 หมู่ 4 ถนนเอกชัย ตำบลคอกกระบือ อำเภอเมืองสมุทรสาคร จังหวัดสมุทรสาคร 74000,034-494-078,No Map,จำหน่าย กระบี่ เครื่องประดับยศ,https://www.yellowpages.co.th/profile/%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%87%E0%B8%B2%E0%B8%99-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%B5%E0%B9%88-%E0%B8%AD%E0%B8%B2-%E0%B8%A7%E0%B8%B5-%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C-%E0%B8%8B%E0%B8%B1%E0%B8%99%E0%B8%AA%E0%B9%8C-92q68obmV
กระบี่,โรงงาน กระบี่ อา วี แอนด์ ซันส์,20/39 หมู่ 4 ถนนเอกชัย ตำบลคอกกระบือ อำเภอเมืองสมุทรสาคร จังหวัดสมุทรสาคร 74000,034-494-078,No Map,จำหน่าย กระบี่ เครื่องประดับยศ,https://www.yellowpages.co.th/profile/%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%87%E0%B8%B2%E0%B8%99-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%B5%E0%B9%88-%E0%B8%AD%E0%B8%B2-%E0%B8%A7%E0%B8%B5-%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C-%E0%B8%8B%E0%B8%B1%E0%B8%99%E0%B8%AA%E0%B9%8C-92q67FGJt
